상가업소번호	상호명	지점명	상권업종대분류코드	상권업종대분류명	상권업종중분류코드	상권업종중분류명	상권업종소분류코드	상권업종소분류명	표준산업분류코드	표준산업분류명	시도코드	시도명	시군구코드	시군구명	행정동코드	행정동명	법정동코드	법정동명	지번코드	대지구분코드	대지구분명	지번본번지	지번부번지	지번주소	도로명코드	도로명	건물본번지	건물부번지	건물관리번호	건물명	도로명주소	구우편번호	신우편번호	동정보	층정보	호정보	경도	위도
23511960	이디야커피	마장역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11200	성동구	1120054000	마장동	1120010500	마장동	1120010500107730000	1	대지	773	5	서울특별시 성동구 마장동 773-5	112003005009	서울특별시 성동구 마장로	293	1	1120010500107730000000000		서울특별시 성동구 마장로 293-1	133815	4756		1		127.042158719	37.5659360734
16406711	이디야커피	만리동고개점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11140	중구	1114068000	중림동	1114017400	만리동2가	1114017400100370000	1	대지	37	2	서울특별시 중구 만리동2가 37-2	111403101016	서울특별시 중구 만리재로	175		1114017400100370000000000	서울역센트럴자이	서울특별시 중구 만리재로 175	100858	4500				126.9645938811	37.5547390953
20291189	이디야커피	오목교대학학원점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11470	양천구	1147051000	목1동	1147010200	목동	1147010200104060000	1	대지	406	35	서울특별시 양천구 목동 406-35	114703114014	서울특별시 양천구 오목로	319		1147010200104060000000000		서울특별시 양천구 오목로 319	158050	8000		1		126.8730499512	37.5250676014
23358952	이디야커피	목동신목점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11470	양천구	1147054000	목4동	1147010200	목동	1147010200107580000	1	대지	758	1	서울특별시 양천구 목동 758-1	114703114005	서울특별시 양천구 목동중앙로	85		1147010200107580000000000	강산아파트	서울특별시 양천구 목동중앙로 85	158050	7961		1		126.87142221	37.5369908179
17179653	이디야커피	에이스가산포휴점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11545	금천구	1154551000	가산동	1154510100	가산동	1154510100105170000	1	대지	517	4	서울특별시 금천구 가산동 517-4	115453117001	서울특별시 금천구 가산디지털1로	225		1154510100105170000000000	에이스가산포휴(지식산업센터)	서울특별시 금천구 가산디지털1로 225	153803	8501				126.8788637778	37.4850625669
20792218	이디야커피	신림미성점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11620	관악구	1162076500	미성동	1162010200	신림동	1162010200105870000	1	대지	587	122	서울특별시 관악구 신림동 587-122	116203120003	서울특별시 관악구 난곡로	250		1162010200105870000000000	예훈빌딩	서울특별시 관악구 난곡로 250	151888	8849		1		126.9159728552	37.4765335575
23896180	이디야커피	장안중앙점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11230	동대문구	1123066000	장안2동	1123010600	장안동	1123010600100930000	1	대지	93	99	서울특별시 동대문구 장안동 93-99	112304115178	서울특별시 동대문구 사가정로25길	42		1123010600100930000000000	영림빌딩	서울특별시 동대문구 사가정로25길 42	130100	2514				127.070953744	37.5806730394
11766860	이디야커피	발산역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11500	강서구	1150061500	우장산동	1150010600	내발산동	1150010600106450000	1	대지	645	1	서울특별시 강서구 내발산동 645-1	115002005007	서울특별시 강서구 공항대로	280		1150010600106450000000000	경복궁	서울특별시 강서구 공항대로 280	157280	7646		1		126.8384182628	37.5580162559
11750576	이디야커피	종로4가점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11110	종로구	1111061500	종로1.2.3.4가동	1111015700	인의동	1111015700100190000	1	대지	19		서울특별시 종로구 인의동 19	111103100001	서울특별시 종로구 김상옥로	1		1111015700100190000000000		서울특별시 종로구 김상옥로 1	110410	3128		1		126.9978772777	37.5734976706
23377835	이디야커피	중곡중앙점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11215	광진구	1121575000	중곡2동	1121510100	중곡동	1121510100101610000	1	대지	161	23	서울특별시 광진구 중곡동 161-23	112153104007	서울특별시 광진구 능동로	330		1121510100101610000000000	우진빌딩	서울특별시 광진구 능동로 330	143220	4928		1		127.0807199557	37.5589351271
23431530	이디야커피	양천향교역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11500	강서구	1150053500	등촌3동	1150010200	등촌동	1150010200106840000	1	대지	684	3	서울특별시 강서구 등촌동 684-3	115003115001	서울특별시 강서구 강서로	462		1150010200106840000000000	대륭드림타워	서울특별시 강서구 강서로 462	157030	7573		1		126.8413864281	37.5666052207
25251520	이디야커피	불광연서로점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11380	은평구	1138053000	불광2동	1138010300	불광동	1138010300103570000	1	대지	357	14	서울특별시 은평구 불광동 357-14	113803111006	서울특별시 은평구 연서로	275		1138010300103570000000000		서울특별시 은평구 연서로 275	122040	3342		1		126.9248334747	37.6209341127
23245666	이디야커피	연신내중앙점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11380	은평구	1138057000	대조동	1138010600	대조동	1138010600101860000	1	대지	186	39	서울특별시 은평구 대조동 186-39	113803000008	서울특별시 은평구 통일로	825		1138010600101860000000000		서울특별시 은평구 통일로 825	122842	3385		1		126.9226806197	37.6170490598
15985817	이디야커피	난곡사거리점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11620	관악구	1162076500	미성동	1162010200	신림동	1162010200114840000	1	대지	1484	6	서울특별시 관악구 신림동 1484-6	116202000003	서울특별시 관악구 남부순환로	1444		1162010200114840000000000		서울특별시 관악구 남부순환로 1444	151894	8771		1		126.9112399486	37.4809141916
12503024	이디야커피	화곡중앙점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11500	강서구	1150059000	화곡본동	1150010300	화곡동	1150010300100240000	1	대지	24	154	서울특별시 강서구 화곡동 24-154	115003115003	서울특별시 강서구 까치산로	79		1150010300100240000000000		서울특별시 강서구 까치산로 79	157866	7679		1		126.8474012467	37.5457601375
15987272	이디야커피		Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11620	관악구	1162069500	신림동	1162010200	신림동	1162010200114510000	1	대지	1451	2	서울특별시 관악구 신림동 1451-2	116204160445	서울특별시 관악구 봉천로6길	24		1162010200114510000000000		서울특별시 관악구 봉천로6길 24	151891	8706				126.9254099147	37.4886127393
23261132	이디야커피	중랑역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11260	중랑구	1126059000	상봉2동	1126010200	상봉동	1126010200101300000	1	대지	130	99	서울특별시 중랑구 상봉동 130-99	112603005032	서울특별시 중랑구 망우로	198		1126010200101300000000000		서울특별시 중랑구 망우로 198	131220	2120		1		127.0748504561	37.593318275
20250986	이디야커피	노원KT점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11350	노원구	1135069500	상계6.7동	1135010500	상계동	1135010500107240000	1	대지	724	3	서울특별시 노원구 상계동 724-3	113503005047	서울특별시 노원구 노해로	494		1135010500107240000000000	고려빌딩	서울특별시 노원구 노해로 494	139200	1751		1		127.0630873652	37.6545141432
12522530	이디야커피	송파하비오점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11710	송파구	1171064200	문정2동	1171010800	문정동	1171010800106180000	1	대지	618		서울특별시 송파구 문정동 618	117102005011	서울특별시 송파구 송파대로	111		1171010800106180000000000	파크하비오	서울특별시 송파구 송파대로 111	138888	5837				127.1248723013	37.4796170833
20471143	이디야커피	동양미래대학점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11530	구로구	1153072000	고척1동	1153010600	고척동	1153010600100520000	1	대지	52	201	서울특별시 구로구 고척동 52-201	115304148103	서울특별시 구로구 경인로47길	14		1153010600100520000000000		서울특별시 구로구 경인로47길 14	152080	8222		1		126.8670334981	37.5002314115
23413350	이디야커피		Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11230	동대문구	1123066000	장안2동	1123010600	장안동	1123010600101050000	1	대지	105	7	서울특별시 동대문구 장안동 105-7	112304115097	서울특별시 동대문구 답십리로63길	131		1123010600101050000000000		서울특별시 동대문구 답십리로63길 131	130100	2525		1		127.0693165175	37.5784976324
15961804	이디야커피	방학사거리점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11320	도봉구	1132069000	방학1동	1132010600	방학동	1132010600107030000	1	대지	703	17	서울특별시 도봉구 방학동 703-17	113203005039	서울특별시 도봉구 도봉로	677		1132010600107030000000000	우리들메디빌딩	서울특별시 도봉구 도봉로 677	132853	1340		2		127.0422935771	37.6649252731
20829868	이디야커피	구파발역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11380	은평구	1138069000	진관동	1138011400	진관동	1138011400100720000	1	대지	72		서울특별시 은평구 진관동 72	113803111010	서울특별시 은평구 진관2로	29	21	1138011400100720000000000	드림스퀘어	서울특별시 은평구 진관2로 29-21	122200	3306		1		126.9193872226	37.6356341876
20310551	이디야커피	상계역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11350	노원구	1135062400	중계4동	1135010600	중계동	1135010600101520000	1	대지	152	5	서울특별시 노원구 중계동 152-5	113503000004	서울특별시 노원구 덕릉로	698		1135010600101520000000000	광현빌딩	서울특별시 노원구 덕릉로 698	139220	1715				127.0756351015	37.6598301257
15802737	이디야커피		Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11215	광진구	1121585000	구의1동	1121510300	구의동	1121510300102340000	1	대지	234	14	서울특별시 광진구 구의동 234-14	112153005024	서울특별시 광진구 광나루로	506		1121510300102340000000000	SC제일산부인과	서울특별시 광진구 광나루로 506	143824	5031		1		127.0856475421	37.544709753
23018389	이디야커피	상도역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11590	동작구	1159053000	상도1동	1159010300	상도1동	1159010300107530000	1	대지	753		서울특별시 동작구 상도1동 753	115903119005	서울특별시 동작구 상도로	277		1159010300107530000000000		서울특별시 동작구 상도로 277	156830	6968		1		126.9483240233	37.5028032355
22552572	이디야커피	가산그레이트점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11545	금천구	1154551000	가산동	1154510100	가산동	1154510100100600000	1	대지	60	5	서울특별시 금천구 가산동 60-5	115454151195	서울특별시 금천구 디지털로9길	32		1154510100100600000000000	갑을그레이트밸리	서울특별시 금천구 디지털로9길 32	153709	8512				126.8872664733	37.4796276002
20022656	이디야커피	한양대점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11200	성동구	1120055000	사근동	1120010700	행당동	1120010700100140000	1	대지	14	1	서울특별시 성동구 행당동 14-1	112004109297	서울특별시 성동구 사근동길	4		1120010700100140000000000	대학약국	서울특별시 성동구 사근동길 4	133070	4762		1		127.0415674626	37.5599573369
26368311	이디야커피	역촌사거리점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11380	은평구	1138057000	대조동	1138010600	대조동	1138010600100890000	1	대지	89	280	서울특별시 은평구 대조동 89-280	113803000007	서울특별시 은평구 서오릉로	100		1138010600101790000000000		서울특별시 은평구 서오릉로 100	122840	3392		1		126.9208837534	37.6089233686
20677931	이디야커피	역삼역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11680	강남구	1168064000	역삼1동	1168010100	역삼동	1168010100106430000	1	대지	643	10	서울특별시 강남구 역삼동 643-10	116804166726	서울특별시 강남구 테헤란로25길	17		1168010100106430000000000		서울특별시 강남구 테헤란로25길 17	135080	6131		1		127.035220242	37.501787863
20252169	이디야커피	세종대정문점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11215	광진구	1121573000	군자동	1121510900	군자동	1121510900100270000	1	대지	27	2	서울특별시 광진구 군자동 27-2	112153104007	서울특별시 광진구 능동로	261		1121510900100270000000000		서울특별시 광진구 능동로 261	143837	4998				127.0771309833	37.5535098397
23383073	이디야커피	우장산역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11500	강서구	1150056000	화곡3동	1150010300	화곡동	1150010300110060000	1	대지	1006	1	서울특별시 강서구 화곡동 1006-1	115004145052	서울특별시 강서구 강서로45길	5		1150010300110060000000000		서울특별시 강서구 강서로45길 5	157010	7705		1		126.8358035558	37.5478448767
20015657	이디야커피	신촌로터리점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11440	마포구	1144066000	서교동	1144011000	노고산동	1144011000100570000	1	대지	57	38	서울특별시 마포구 노고산동 57-38	114403113010	서울특별시 마포구 서강로	135		1144011000100570000000000	영화빌딩	서울특별시 마포구 서강로 135	121807	4058		1		126.9354086501	37.5545065765
25384073	이디야커피	북가좌동점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11410	서대문구	1141072000	북가좌2동	1141011900	북가좌동	1141011900103290000	1	대지	329	35	서울특별시 서대문구 북가좌동 329-35	114103112010	서울특별시 서대문구 증가로	257		1141011900103290000000000		서울특별시 서대문구 증가로 257	120130	3678		1		126.9115147655	37.5834372293
16590753	이디야커피	미아꿈의숲해링턴점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11305	강북구	1130554500	송중동	1130510100	미아동	1130510100113690000	1	대지	1369		서울특별시 강북구 미아동 1369	113053108004	서울특별시 강북구 오현로	45		1130510100100030000000000	꿈의숲해링턴플레이스	서울특별시 강북구 오현로 45	142120	1155		20		127.0344717945	37.6168453862
26373429	이디야커피		Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11290	성북구	1129065000	정릉4동	1129013300	정릉동	1129013300109660000	1	대지	966	134	서울특별시 성북구 정릉동 966-134	112903107004	서울특별시 성북구 보국문로	66		1129013300109660000000000		서울특별시 성북구 보국문로 66	136100	2711		1		127.0095372591	37.6102593908
16593320	이디야커피	왕십리비트플렉스점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11200	성동구	1120056000	행당1동	1120010700	행당동	1120010700101680000	1	대지	168	151	서울특별시 성동구 행당동 168-151	112003103005	서울특별시 성동구 왕십리광장로	17		1120010700101680000000000	왕십리민자역사	서울특별시 성동구 왕십리광장로 17	133866	4750				127.0383792355	37.5614361599
16593297	이디야커피	고척사거리점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11530	구로구	1153073000	고척2동	1153010600	고척동	1153010600101950000	1	대지	195	13	서울특별시 구로구 고척동 195-13	115303116003	서울특별시 구로구 고척로	228	6	1153010600101950000000000	종만빌딩	서울특별시 구로구 고척로 228-6	152831	8228		6		126.858229441	37.5057781511
16593283	이디야커피	송파위례점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11710	송파구	1171064700	위례동	1171010900	장지동	1171010900108810000	1	대지	881		서울특별시 송파구 장지동 881	117103000238	서울특별시 송파구 위례광장로	188		1171010900100000000000000	아이온스퀘어	서울특별시 송파구 위례광장로 188	138926	5849				127.1424261322	37.4810703614
14218269	이디야커피	동소문동점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11290	성북구	1129052500	성북동	1129010700	동소문동4가	1129010700102480000	1	대지	248		서울특별시 성북구 동소문동4가 248	112904121087	서울특별시 성북구 동소문로13길	13		1129010700102480000000000	성환빌딩	서울특별시 성북구 동소문로13길 13	136823	2832				127.0125482839	37.5923990059
16593389	이디야커피	독립문역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11110	종로구	1111057000	무악동	1111018700	무악동	1111018700100630000	1	대지	63	9	서울특별시 종로구 무악동 63-9	111103000008	서울특별시 종로구 통일로	266		1111018700100630000000000		서울특별시 종로구 통일로 266	110814	3030		4		126.9567728825	37.5758717219
16593464	이디야커피	동국대후문점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11140	중구	1114057000	필동	1114013300	충무로5가	1114013300100190000	1	대지	19	7	서울특별시 중구 충무로5가 19-7	111403005008	서울특별시 중구 창경궁로	2		1114013300100190000000000	남경빌딩	서울특별시 중구 창경궁로 2	100015	4559		6		126.9986466386	37.5625385097
16588549	이디야커피	위례포레샤인점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11710	송파구	1171064700	위례동	1171010900	장지동	1171010900109050000	1	대지	905		서울특별시 송파구 장지동 905	117103000239	서울특별시 송파구 위례순환로	477		1171010900109050000000000	위례포레샤인23단지	서울특별시 송파구 위례순환로 477	138927	5814				127.1365491208	37.474954378
16591992	이디야커피	청담역점	Q	음식	Q01	한식	Q01A01	한식/백반/한정식	I56111	한식 음식점업	11	서울특별시	11680	강남구	1168056500	청담동	1168010400	청담동	1168010400100310000	1	대지	31	30	서울특별시 강남구 청담동 31-30	116803122005	서울특별시 강남구 삼성로	721		1168010400100310000000000	룩희819	서울특별시 강남구 삼성로 721	135950	6067				127.0491258298	37.5200568684
16581121	이디야커피	암사3동점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11740	강동구	1174057000	암사1동	1174010700	암사동	1174010700104130000	1	대지	413	3	서울특별시 강동구 암사동 413-3	117403124001	서울특별시 강동구 고덕로	140		1174010700104130000000000	프라이어팰리스	서울특별시 강동구 고덕로 140	134051	5256		4		127.1407258162	37.5544493169
16581364	이디야커피	서울공진초교점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11500	강서구	1150062000	공항동	1150010500	마곡동	1150010500107980000	1	대지	798	12	서울특별시 강서구 마곡동 798-12	115003155049	서울특별시 강서구 마곡중앙1로	26		1150010500107980000000000	마곡엠리체	서울특별시 강서구 마곡중앙1로 26	157818	7807				126.8238423141	37.5586198011
20279356	이디야커피	구로고척공원점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11530	구로구	1153073000	고척2동	1153010600	고척동	1153010600102600000	1	대지	260	34	서울특별시 구로구 고척동 260-34	115303116003	서울특별시 구로구 고척로	149		1153010600102600000000000	상암빌딩	서울특별시 구로구 고척로 149	152080	8246		1		126.8501269089	37.5031135645
16581911	이디야커피	응암역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11380	은평구	1138062500	역촌동	1138010800	역촌동	1138010800100850000	1	대지	85	12	서울특별시 은평구 역촌동 85-12	113803111006	서울특별시 은평구 연서로	9		1138010800100850000000000	센타폴리스	서울특별시 은평구 연서로 9	122903	3421		15		126.9155189308	37.600089135
16579945	이디야커피	강남센트럴시티점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11650	서초구	1165058100	반포4동	1165010700	반포동	1165010700100190000	1	대지	19	3	서울특별시 서초구 반포동 19-3	116503121017	서울특별시 서초구 신반포로	176		1165010700100190000000000	센트럴시티	서울특별시 서초구 신반포로 176	137726	6546		10		127.0023932135	37.5039300142
23131887	이디야커피		Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11680	강남구	1168053100	논현2동	1168010800	논현동	1168010800102460000	1	대지	246	3	서울특별시 강남구 논현동 246-3	116804166574	서울특별시 강남구 언주로130길	18		1168010800102460000000000	동인빌딩	서울특별시 강남구 언주로130길 18	135010	6098		1		127.0370636465	37.5150033496
16589415	이디야커피	삼각지역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11170	용산구	1117062500	한강로동	1117012400	한강로1가	1117012400100500000	1	대지	50	1	서울특별시 용산구 한강로1가 50-1	111702005005	서울특별시 용산구 한강대로	205		1117012400100500000000000	용산파크자이	서울특별시 용산구 한강대로 205	140752	4322		40		126.9726304948	37.5365271138
16588005	이디야커피	신림역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11620	관악구	1162064500	서원동	1162010200	신림동	1162010200116410000	1	대지	1641	19	서울특별시 관악구 신림동 1641-19	116203120005	서울특별시 관악구 신림로	312		1162010200116410000000000		서울특별시 관악구 신림로 312	151930	8778				126.9301378789	37.4821771014
25232683	이디야커피	올림픽프라자점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11710	송파구	1171056600	오륜동	1171011100	방이동	1171011100100890000	1	대지	89	11	서울특별시 송파구 방이동 89-11	117102000006	서울특별시 송파구 양재대로	1222		1171011100100890000000000	올림픽프라자	서울특별시 송파구 양재대로 1222	138050	5648		1		127.1310457659	37.5157231511
16640947	이디야커피	학동역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11680	강남구	1168053100	논현2동	1168010800	논현동	1168010800100890000	1	대지	89	22	서울특별시 강남구 논현동 89-22	116803122011	서울특별시 강남구 학동로	219		1168010800100890000000000	국제빌딩	서울특별시 강남구 학동로 219	135818	6053				127.0331046854	37.5149890281
23590189	이디야커피	동교중앙점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11440	마포구	1144066000	서교동	1144012100	동교동	1144012100101980000	1	대지	198	11	서울특별시 마포구 동교동 198-11	114404139112	서울특별시 마포구 동교로27길	8		1144012100101980000000000	호성빌딩	서울특별시 마포구 동교로27길 8	121898	3993		1		126.9230222464	37.5587732893
13869106	이디야커피	박미삼거리점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11545	금천구	1154571000	시흥5동	1154510300	시흥동	1154510300109360000	1	대지	936	6	서울특별시 금천구 시흥동 936-6	115452005010	서울특별시 금천구 시흥대로	150		1154510300109360000000000		서울특별시 금천구 시흥대로 150	153860	8649		1		126.9036534355	37.4476132758
19991303	이디야커피	천호현대점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11740	강동구	1174061000	천호2동	1174010900	천호동	1174010900104320000	1	대지	432	2	서울특별시 강동구 천호동 432-2	117403123023	서울특별시 강동구 올림픽로	665		1174010900104320000000000	대일빌딩	서울특별시 강동구 올림픽로 665	134020	5248		1		127.1238621087	37.540917701
23371415	이디야커피	장승배기역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11590	동작구	1159054000	상도2동	1159010200	상도동	1159010200103700000	1	대지	370	12	서울특별시 동작구 상도동 370-12	115903119005	서울특별시 동작구 상도로	193		1159010200103700000000000		서울특별시 동작구 상도로 193	156030	6925				126.9401911009	37.5052805124
14238911	이디야커피	대흥역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11440	마포구	1144060000	대흥동	1144010800	대흥동	1144010800102630000	1	대지	263	1	서울특별시 마포구 대흥동 263-1	114403005016	서울특별시 마포구 백범로	100		1144010800102630000000000		서울특별시 마포구 백범로 100	121809	4149		1		126.942366267	37.5474959344
8618091	이디야커피	대림역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11560	영등포구	1156072000	대림3동	1156013300	대림동	1156013300110520000	1	대지	1052	45	서울특별시 영등포구 대림동 1052-45	115604154244	서울특별시 영등포구 도림로31길	2		1156013300110520000000000		서울특별시 영등포구 도림로31길 2	150070	7415		1		126.8959070024	37.4925215522
20672477	이디야커피	개화산역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11500	강서구	1150064000	방화2동	1150010900	방화동	1150010900108490000	1	대지	849		서울특별시 강서구 방화동 849	115003115008	서울특별시 강서구 양천로	28		1150010900108490000000000	벽산에어트리움	서울특별시 강서구 양천로 28	157220	7601		1		126.8068966798	37.5722445064
26361813	이디야커피		Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11110	종로구	1111053000	사직동	1111011300	필운동	1111011300100310000	1	대지	31	4	서울특별시 종로구 필운동 31-4	111104100524	서울특별시 종로구 필운대로1길	39	3	1111011300100310000000000	배화빌라	서울특별시 종로구 필운대로1길 39-3	110044	3027		1		126.9671171281	37.5777377335
8613849	이디야커피	이마트용산역	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11170	용산구	1117062500	한강로동	1117012800	한강로3가	1117012800100400000	1	대지	40	999	서울특별시 용산구 한강로3가 40-999	111704106416	서울특별시 용산구 한강대로21나길	7		1117012800100400000000000	철도회관	서울특별시 용산구 한강대로21나길 7	140780	4377		2		126.9632226253	37.5279029792
17089087	이디야커피	가산하이엔드10차점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11545	금천구	1154551000	가산동	1154510100	가산동	1154510100106600000	1	대지	660		서울특별시 금천구 가산동 660	115453117001	서울특별시 금천구 가산디지털1로	30		1154510100106600000000000	에이스하이엔드타워10	서울특별시 금천구 가산디지털1로 30	153803	8591				126.8874836661	37.4687900355
23215011	이디야커피	신창점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11320	도봉구	1132051200	창2동	1132010700	창동	1132010700105780000	1	대지	578	146	서울특별시 도봉구 창동 578-146	113203000004	서울특별시 도봉구 덕릉로	235		1132010700105780000000000		서울특별시 도봉구 덕릉로 235	132040	1471		1		127.0380950903	37.6389323508
