연번,시도,시군구,읍면동,우편번호,주    소,
1367,경기,용인시 수지구,상현1동행정복지센터,16937,경기도 용인시 수지구 상현로 71,
1368,경기,용인시 수지구,상현2동행정복지센터,16929,경기도 용인시 수지구 만현로 48,
1369,경기,용인시 수지구,상현3동행정복지센터,16942,경기 용인시 수지구 법조로 223,
1370,경기,용인시 수지구,성복동행정복지센터,16852,경기도 용인시 수지구 성복1로 100,
1371,경기,부천시 원미구,심곡1동행정복지센터,14631,경기도 부천시 원미구 장말로351번길 9 (심곡동),
1372,경기,부천시 원미구,심곡2동행정복지센터,14639,경기도 부천시 원미구 부흥로424번길 25 (심곡동),
1373,경기,부천시 원미구,심곡3동행정복지센터,14617,경기도 부천시 원미구 부일로 393 (심곡동),
1374,경기,부천시 원미구,원미1동행정복지센터,14568,경기도 부천시 원미구 부천로122번길 60 (원미동),
1375,경기,부천시 원미구,원미2동행정복지센터,14571,경기도 부천시 원미구 조종로36번길 26 (원미동),
1376,경기,부천시 원미구,소사동행정복지센터,14660,경기도 부천시 원미구 소사로310번길 3-9 (소사동),
1377,경기,부천시 원미구,역곡1동행정복지센터,14669,경기도 부천시 원미구 부일로791번길 14 (역곡동),
1378,경기,부천시 원미구,역곡2동행정복지센터,14672,경기도 부천시 원미구 부일로699번길 35 (역곡동),
1379,경기,부천시 원미구,춘의동행정복지센터,14552,경기도 부천시 원미구 부천로209번길 19 (춘의동),
1380,경기,부천시 원미구,도당동행정복지센터,14480,경기도 부천시 원미구 평천로849번길 26-7 (도당동),
1381,경기,부천시 원미구,약대동행정복지센터,14518,경기도 부천시 원미구 수도로 44 (약대동),
1382,경기,부천시 원미구,중동행정복지센터,14626,경기도 부천시 원미구 부일로 342 (중동),
1383,경기,부천시 원미구,중1동행정복지센터,14581,경기도 부천시 원미구 조마루로 250 (중동),
1384,경기,부천시 원미구,중2동행정복지센터,14609,경기도 부천시 원미구 심중로119번길 8 (중동),
1385,경기,부천시 원미구,중3동행정복지센터,14534,경기도 부천시 원미구 옥산로113번길 39 (중동),
1386,경기,부천시 원미구,중4동행정복지센터,14537,경기도 부천시 원미구 석천로209번길 15 (중동),
1387,경기,부천시 원미구,상동행정복지센터,14600,경기도 부천시 원미구 석천로 83 (상동),
1388,경기,부천시 원미구,상1동행정복지센터,14597,경기도 부천시 원미구 상일로 97 (상동),
1389,경기,부천시 원미구,상2동행정복지센터,14589,경기도 부천시 원미구 조마루로 95 (상동),
1390,경기,부천시 원미구,상3동행정복지센터,14540,경기도 부천시 원미구 상동로117번길 48 (상동),
1391,경기,부천시 소사구,심곡본1동행정복지센터,14712,경기도 부천시 소사구 심곡로9번길 54 (심곡본동),
1392,경기,부천시 소사구,심곡본동행정복지센터,14714,경기도 부천시 소사구 성주로249번길 19 (심곡본동),
1393,경기,부천시 소사구,소사본동행정복지센터,14757,경기도 부천시 소사구 호현로433 (소사본동),
1394,경기,부천시 소사구,소사본1동행정복지센터,14762,경기도 부천시 소사구 은성로68번길 56 (소사본동),
1395,경기,부천시 소사구,범박동행정복지센터,14782,경기도 부천시 소사구 범안로129번길 17 (범박동),
1396,경기,부천시 소사구,옥길동행정복지센터,14786,"경기도 부천시 소사구 옥길로 116, 문영 퀸즈파크 A동 402~405호(옥길동)",
1397,경기,부천시 소사구,괴안동행정복지센터,14697,경기도 부천시 소사구 범안로 38 (괴안동),
1398,경기,부천시 소사구,역곡3동행정복지센터,14681,경기도 부천시 소사구 부광로8번길 53 (괴안동),
1399,경기,부천시 소사구,송내1동행정복지센터,14731,경기도 부천시 소사구 경인로9번길 25 (송내동),
1400,경기,부천시 소사구,송내2동행정복지센터,14726,경기도 부천시 소사구 중동로22번길 101 (송내동),
1401,경기,부천시 오정구,성곡동행정복지센터,14463,경기도 부천시 오정구 성오로 25 (여월동),
1402,경기,부천시 오정구,원종1동행정복지센터,14419,경기도 부천시 오정구 원종로51번길 43 (원종동),
1403,경기,부천시 오정구,원종2동행정복지센터,14429,경기도 부천시 오정구 성오로 129 (오정동),
1404,경기,부천시 오정구,고강본동행정복지센터,14409,경기도 부천시 오정구 고리울로 79 (고강동),
1405,경기,부천시 오정구,고강1동행정복지센터,14415,경기도 부천시 오정구 고강로72번길 8 (고강동),
1406,경기,부천시 오정구,오정동행정복지센터,14434,경기도 부천시 오정구 오정로252번길 88 (오정동),
1407,경기,부천시 오정구,신흥동행정복지센터,14451,경기도 부천시 오정구 삼작로 109 (삼정동),
1408,경기,안산시 상록구,일동행정복지센터,15327,경기도 안산시 상록구 성호로 53 ,
1409,경기,안산시 상록구,이동행정복지센터,15513,경기도 안산시 상록구 이동로 46 ,
1410,경기,안산시 상록구,사동행정복지센터,15582,경기도 안산시 상록구 석호로 171 ,
1411,경기,안산시 상록구,사이동행정복지센터,15623,경기도 안산시 상록구 감골1로 52 ,
1412,경기,안산시 상록구,해양동행정복지센터,15595,경기도 안산시 상록구 해양로 8 ,
1413,경기,안산시 상록구,본오1동행정복지센터,15576,경기도 안산시 상록구 샘골로 16 ,
1414,경기,안산시 상록구,본오2동행정복지센터,15543,경기도 안산시 상록구 석호로 349,
1415,경기,안산시 상록구,본오3동행정복지센터,15537,경기도 안산시 상록구 용신로 376 ,
1416,경기,안산시 상록구,부곡동행정복지센터,15306,경기도 안산시 상록구 성호로 326 ,
1417,경기,안산시 상록구,월피동행정복지센터,15277,경기도 안산시 상록구 시낭북로 4 ,
1418,경기,안산시 상록구,성포동행정복지센터,15294,경기도 안산시 상록구 충장로 468 ,
1419,경기,안산시 상록구,반월동행정복지센터,15521,경기도 안산시 상록구 건건로 51 ,
1420,경기,안산시 상록구,안산동행정복지센터,15204,경기도 안산시 상록구 장하로 315 ,
1421,경기,안산시 단원구,와동행정복지센터,15245,경기도 안산시 단원구 선부로 273 ,
1422,경기,안산시 단원구,고잔동행정복지센터,15333,경기도 안산시 단원구 화정천동로 252 ,
1423,경기,안산시 단원구,중앙동행정복지센터,15339,경기도 안산시 단원구 예술대학로 76 ,
1424,경기,안산시 단원구,호수동행정복지센터,15473,경기도 안산시 단원구 광덕2로 125 ,
1425,경기,안산시 단원구,원곡동행정복지센터,15377,경기도 안산시 단원구 부부로 55 ,
1426,경기,안산시 단원구,백운동행정복지센터,15380,경기도 안산시 단원구 원선로 31,
1427,경기,안산시 단원구,신길동행정복지센터,15403,경기도 안산시 단원구 삼일로 42-7,
1428,경기,안산시 단원구,초지동행정복지센터,15445,경기도 안산시 단원구 초지동로 67 ,
1429,경기,안산시 단원구,선부1동행정복지센터,15365,경기도 안산시 단원구 선부광장서로 47 ,
1430,경기,안산시 단원구,선부2동행정복지센터,15230,경기도 안산시 단원구 지곡로 46 ,
1431,경기,안산시 단원구,선부3동행정복지센터,15212,경기도 안산시 단원구 선삼로 47 ,
1432,경기,안산시 단원구,대부동행정복지센터,15645,경기도 안산시 단원구 대부중앙로 97-9 ,
1433,경기,남양주시,와부조안행정복지센터,12212,경기도 남양주시 와부읍 월문천로 35 ,
1434,경기,남양주시,진접오남행정복지센터,12009,경기도 남양주시 진접읍 금강로 1509-26 ,
1435,경기,남양주시,화도수동행정복지센터,12173,경기도 남양주시 화도읍 비룡로 59,
1436,경기,남양주시,진건퇴계원행정복지센터,12140,경기도 남양주시 진건읍 진건오남로 41-19 ,
1437,경기,남양주시,오남읍주민센터,12036,경기도 남양주시 오남읍 진건오남로 806-34 ,
1438,경기,남양주시,퇴계원읍주민센터,12123,경기도 남양주시 퇴계원읍 도제원로 13,
1439,경기,남양주시,별내면주민센터,12090,경기도 남양주시 별내면 청학로8번길 22 ,
1440,경기,남양주시,수동면주민센터,12031,경기도 남양주시 수동면 비룡로 729 ,
1441,경기,남양주시,조안면주민센터,12282,경기도 남양주시 조안면 북한강로 120 ,
1442,경기,남양주시,호평평내행정복지센터,12151,경기도 남양주시 호평로68번길 21,
1443,경기,남양주시,평내동주민센터,12223,경기도 남양주시 경춘로 1286,
1444,경기,남양주시,금곡양정행정복지센터,12235,경기도 남양주시 경춘로 899,
1445,경기,남양주시,양정동주민센터,12242,경기도 남양주시 홍유릉로 55,
1446,경기,남양주시,다산행정복지센터,12248,경기도 남양주시 다산중앙로 7,
1447,경기,남양주시,다산2동주민센터,12284,경기도 남양주시 다산지금로16번길 75,
1448,경기,남양주시,별내행정복지센터,12112,경기도 남양주시 별내3로 64-21,
1449,경기,안양시,안양1동행정복지센터,13995,경기도 안양시 만안구 장내로 170,
1450,경기,안양시,안양2동행정복지센터,13990,경기도 안양시 만안구 안양로384번길 50,
1451,경기,안양시,안양3동행정복지센터,14007,경기도 안양시 만안구 양화로 28,
1452,경기,안양시,안양4동행정복지센터,14002,경기도 안양시 만안구 냉천로193번길 34,
1453,경기,안양시,안양5동행정복지센터,13998,경기도 안양시 만안구 냉천로157번길 18,
1454,경기,안양시,안양6동행정복지센터,14033,경기도 안양시 만안구 안양로170번길 23,
1455,경기,안양시,안양7동행정복지센터,14038,경기도 안양시 만안구 덕천로 115,
1456,경기,안양시,안양8동행정복지센터,14093,경기도 안양시 만안구 안양로111번길 17,
1457,경기,안양시,안양9동행정복지센터,14019,경기도 안양시 만안구 병목안로142번길 12-9,
1458,경기,안양시,석수1동행정복지센터,13909,경기도 안양시 만안구 경수대로 1252,
1459,경기,안양시,석수2동행정복지센터,13964,경기도 안양시 만안구 안양로 496,
1460,경기,안양시,충훈동행정복지센터,13971,경기도 안양시 만안구 충훈로90번길 36,
1461,경기,안양시,박달1동행정복지센터,13984,경기도 안양시 만안구 양화로127번길 9,
1462,경기,안양시,박달2동행정복지센터,14016,경기도 안양시 만안구 박달로 470,
1463,경기,안양시,비산1동행정복지센터,13923,경기도 안양시 동안구 비산로12,
1464,경기,안양시,비산2동행정복지센터,13953,경기도 안양시 동안구 관악대로106번길 70,
1465,경기,안양시,비산3동행정복지센터,13917,경기도 안양시 동안구 운곡로 34,
1466,경기,안양시,부흥동행정복지센터(임시청사),14040,경기도 안양시 동안구 경수대로 813,
1467,경기,안양시,달안동행정복지센터,14043,경기도 안양시 동안구 달안로 65,
1468,경기,안양시,관양동행정복지센터,13939,경기도 안양시 동안구 관평로358번길 46,
1469,경기,안양시,인덕원동행정복지센터,13950,경기도 안양시 동안구 관양로 215,
1470,경기,안양시,부림동행정복지센터,14051,경기도 안양시 동안구 달안로 154,
1471,경기,안양시,평촌동행정복지센터,14061,경기도 안양시 동안구 흥안대로456번길 21,
1472,경기,안양시,평안동행정복지센터,14068,경기도 안양시 동안구 관평로138번길 39,
1473,경기,안양시,귀인동행정복지센터,14101,경기도 안양시 동안구 부림로 16,
1474,경기,안양시,호계1동행정복지센터,14112,경기도 안양시 동안구 경수대로 538,
1475,경기,안양시,호계2동행정복지센터,14082,경기도 안양시 동안구 경수대로 657,
1476,경기,안양시,호계3동행정복지센터,14123,경기도 안양시 동안구 경수대로 504,
